2.939650714397430420e-01,9.888161912385839969e-06,9.381931158713996410e-04,7.050868272781372070e-01
9.962404966354370117e-01,5.107209653942845762e-05,2.691647678148001432e-04,3.439367283135652542e-03
3.384516760706901550e-02,7.485695277864579111e-06,5.415382329374551773e-04,9.656058549880981445e-01
9.999687671661376953e-01,5.248635375210142229e-07,1.831076815506094135e-06,2.897966442105825990e-05
1.911208382807672024e-03,8.541042539889076579e-09,3.305230662226676941e-02,9.650363922119140625e-01
1.096287276595830917e-03,6.847010354249505326e-06,9.988918900489807129e-01,4.996926691092085093e-06
9.801071882247924805e-01,2.330158458789810538e-04,1.776462607085704803e-02,1.895246678031980991e-03
4.416785389184951782e-02,9.557755589485168457e-01,2.098045797538361512e-06,5.460223474074155092e-05
9.980523586273193359e-01,3.624002602009568363e-06,9.191761491820216179e-04,1.024866127409040928e-03
9.922171831130981445e-01,2.848569129128009081e-04,2.656907541677355766e-03,4.841013811528682709e-03
1.345004979521036148e-02,9.865496754646301270e-01,7.396108259172251564e-08,1.965517100188662880e-07
9.998210072517395020e-01,3.084195486735552549e-05,3.668187127914279699e-05,1.114349433919414878e-04
3.003853261470794678e-01,2.776252804324030876e-04,4.498520493507385254e-02,6.543517708778381348e-01
3.992738425731658936e-01,5.125151947140693665e-04,5.992655754089355469e-01,9.481106535531580448e-04
9.986681938171386719e-01,6.520498427562415600e-04,6.415584939531981945e-04,3.820271376753225923e-05
9.997634291648864746e-01,1.757377176545560360e-04,2.483027128619141877e-05,3.601884600357152522e-05
9.997730851173400879e-01,1.467864331061718985e-05,5.477439117385074496e-06,2.067661698674783111e-04
1.510493457317352295e-04,7.087984704412519932e-05,9.997759461402893066e-01,2.170437937820679508e-06
6.604986730962991714e-03,1.008384242595639080e-05,9.928488731384277344e-01,5.360460490919649601e-04
9.995272159576416016e-01,4.105817934032529593e-04,4.093371535418555140e-05,2.116607356583699584e-05
6.094028428196907043e-02,7.162508154578972608e-06,9.821554645895957947e-03,9.292310476303100586e-01
9.998394250869750977e-01,3.469425064395181835e-05,1.053274827427230775e-04,2.044329266936983913e-05
9.995288848876953125e-01,5.393187166191637516e-06,2.109265042236074805e-04,2.549250202719122171e-04
9.997606873512268066e-01,2.279305044794455171e-04,4.221921244607074186e-06,7.249489954119781032e-06
9.999115467071533203e-01,7.690436905249953270e-05,9.517914804746396840e-06,2.035460283877910115e-06
1.646691560745239258e-01,6.061586827854625881e-05,8.350356817245483398e-01,2.345473476452752948e-04
2.259004832012578845e-04,3.121970390540518281e-11,8.396951670874841511e-06,9.997656941413879395e-01
9.925529360771179199e-01,2.815383231791201979e-05,2.240490575786679983e-04,7.194834295660257339e-03
5.384066104888916016e-01,6.252991966903209686e-03,4.276566207408905029e-01,2.768385596573352814e-02
1.851583831012248993e-02,1.283474412048235536e-04,9.627992510795593262e-01,1.855650730431079865e-02
1.201926352223381400e-04,4.190286801986076171e-07,9.998770952224731445e-01,2.227594677606248297e-06
2.042146772146224976e-02,2.085477746049946290e-08,9.787237644195556641e-01,8.547531906515359879e-04
3.104689531028270721e-02,3.930624075110245030e-07,1.831415691412985325e-03,9.671213030815124512e-01
9.998359680175781250e-01,5.198829057917464525e-06,4.500604336499236524e-05,1.137032304541207850e-04
9.224886298179626465e-01,3.330266918055713177e-05,4.934284370392560959e-03,7.254376262426376343e-02
9.983506202697753906e-01,2.738697803579270840e-04,1.319383300142362714e-04,1.243558479472994804e-03
9.874216318130493164e-01,3.594102803617715836e-03,2.577887615188956261e-03,6.406328640878200531e-03
1.560600399971008301e-01,1.553336659299020539e-07,6.259021814912557602e-03,8.376807570457458496e-01
8.974812924861907959e-02,3.186422400176525116e-04,1.627880614250898361e-03,9.083054065704345703e-01
9.981310963630676270e-01,1.111337216570973396e-03,4.843483329750597477e-04,2.732194843702018261e-04
5.995951294898986816e-01,3.789738111663609743e-04,3.779134154319763184e-01,2.211251109838485718e-02
7.094514966011047363e-01,4.731273220386356115e-04,2.883822023868560791e-01,1.693166210316121578e-03
1.893382985144853592e-03,1.059753799381724093e-06,9.968768358230590820e-01,1.228682580403983593e-03
2.410062402486801147e-02,3.880739285477829981e-09,8.597686246503144503e-05,9.758133888244628906e-01
5.434804037213325500e-02,4.102156253793509677e-06,9.455011487007141113e-01,1.467196852900087833e-04
9.989010095596313477e-01,9.455424151383340359e-04,1.404366194037720561e-04,1.292357592319604009e-05
2.253428846597671509e-02,9.774456620216369629e-01,1.648225406825076789e-05,3.573496087483363226e-06
2.733654037001542747e-05,4.251840124425143586e-08,9.999721050262451172e-01,5.349621119421499316e-07
9.844825267791748047e-01,1.259139180183410645e-02,2.894211560487747192e-03,3.195174213033169508e-05
9.379091858863830566e-01,1.734948309604078531e-04,4.143499583005905151e-02,2.048233151435852051e-02
9.997420907020568848e-01,2.432589826639741659e-04,2.285507207488990389e-06,1.243823498953133821e-05
2.925326116383075714e-02,9.693809747695922852e-01,6.878286740175099112e-07,1.365079544484615326e-03
9.916663914918899536e-02,9.184710506815463305e-05,2.001384943723678589e-01,7.006030082702636719e-01
3.623990807682275772e-03,1.486189518118408159e-07,9.954041242599487305e-01,9.717693901620805264e-04
6.136740744113922119e-02,9.386094808578491211e-01,1.671732752583920956e-05,6.530436621687840670e-06
9.917950034141540527e-01,3.839325509034097195e-04,6.712772883474826813e-03,1.108270022086799145e-03
2.295793406665325165e-02,4.186246587778441608e-05,9.767563343048095703e-01,2.438689407426863909e-04
3.698779642581939697e-02,4.441146738827228546e-04,9.266885519027709961e-01,3.587946668267250061e-02
1.840289980173110962e-01,2.059251528407912701e-05,7.031933069229125977e-01,1.127571240067481995e-01
1.034015715122222900e-01,3.622279837145470083e-05,8.956837654113769531e-01,8.783758967183530331e-04
9.902539104223251343e-02,9.009741544723510742e-01,2.571228208125830861e-07,1.920918606401755824e-07
9.982752799987792969e-01,1.352227060124278069e-03,3.013509558513760567e-04,7.120348891476169229e-05
4.067281484603881836e-01,6.915221456438302994e-05,5.755929350852966309e-01,1.760972850024700165e-02
9.980911612510681152e-01,7.493764860555529594e-05,8.389222202822566032e-04,9.949511149898171425e-04
9.835641384124755859e-01,1.207349449396133423e-02,4.161700606346130371e-03,2.007170842261984944e-04
9.992153644561767578e-01,1.629203470656648278e-04,1.807859807740896940e-04,4.408605454955250025e-04
9.990481734275817871e-01,2.533790393499657512e-06,8.512954082107171416e-05,8.641057065688073635e-04
9.999629259109497070e-01,2.864185944417840801e-06,3.154920591441623401e-07,3.388446930330246687e-05
6.612432654947042465e-03,2.054758624581154436e-06,9.926977753639221191e-01,6.877802661620080471e-04
1.608905033208429813e-03,7.702610105297935661e-08,9.983899593353271484e-01,1.033346734402584843e-06
2.973096910864114761e-03,9.970268607139587402e-01,2.727953973824526201e-10,1.873379007477637970e-09
9.971797466278076172e-01,1.396225525240879506e-05,2.346655128349084407e-05,2.782918978482484818e-03
4.984660446643829346e-02,9.501332640647888184e-01,1.134873946284642443e-05,8.814198736217804253e-06
1.312851458787918091e-01,8.686944842338562012e-01,1.202678413392277434e-05,8.379522114410065114e-06
9.984776377677917480e-01,1.664608498685993254e-05,3.745306748896837234e-04,1.131113152951002121e-03
4.799219965934753418e-01,1.274287496926262975e-04,4.960196018218994141e-01,2.393101155757904053e-02
9.819008708000183105e-01,1.220253761857748032e-03,6.859271088615059853e-04,1.619290746748447418e-02
6.699558347463607788e-02,7.917363291198853403e-06,5.792693700641393661e-04,9.324172139167785645e-01
2.053213268518447876e-01,1.636871020309627056e-04,1.428988180123269558e-03,7.930859327316284180e-01
9.946919083595275879e-01,5.457282441057031974e-06,3.833326336462050676e-04,4.919228143990039825e-03
1.993210799992084503e-02,6.547409157064976171e-07,3.026127070188522339e-02,9.498059153556823730e-01
1.447130739688873291e-01,8.344064553966745734e-05,8.550204038619995117e-01,1.830534456530585885e-04
9.976117610931396484e-01,1.005002195597626269e-05,5.250037647783756256e-04,1.853057881817221642e-03
5.489724501967430115e-02,2.544415110605768859e-06,9.450193643569946289e-01,8.087843161774799228e-05
9.672206640243530273e-01,2.640688233077526093e-02,6.296856328845024109e-03,7.561013626400381327e-05
9.993236064910888672e-01,1.773472031345590949e-04,1.681705034570768476e-04,3.308350278530269861e-04
9.998972415924072266e-01,1.767321737133897841e-05,7.274381914612604305e-06,7.783783803461119533e-05
4.580302163958549500e-02,5.484175198944285512e-05,9.426431655883789062e-01,1.149904169142246246e-02
9.992715716361999512e-01,4.955029580742120743e-04,5.178044739295728505e-05,1.811187103157863021e-04
9.993570446968078613e-01,7.543174433521926403e-05,4.581168177537620068e-04,1.095194893423467875e-04
9.893308877944946289e-01,3.080101916566491127e-03,4.400394391268491745e-03,3.188662929460406303e-03
1.942275166511535645e-01,1.861356031440664083e-05,7.996784448623657227e-01,6.075393408536911011e-03
9.968294501304626465e-01,1.096556312404572964e-03,1.510800502728670835e-04,1.922876923345029354e-03
9.994962215423583984e-01,3.162861976306885481e-04,1.719406718621030450e-04,1.546564635646063834e-05
5.113163590431213379e-01,1.125092268921434879e-03,4.875075221061706543e-01,5.100913404021412134e-05
9.965981841087341309e-01,2.498425310477614403e-03,6.909018848091363907e-04,2.125264873029664159e-04
6.255043148994445801e-01,8.461053948849439621e-05,3.677506148815155029e-01,6.660436745733022690e-03
9.998152852058410645e-01,9.292410686612129211e-05,4.340338637121021748e-05,4.839767643716186285e-05
3.478588187135756016e-04,3.898783234035363421e-07,9.996498823165893555e-01,1.932760824274737388e-06
9.992848038673400879e-01,1.574763446114957333e-04,4.565633134916424751e-04,1.011430358630605042e-04
9.998270869255065918e-01,9.517151920590549707e-05,1.194096785184228793e-05,6.596614548470824957e-05
9.999138116836547852e-01,4.841514237341471016e-05,1.285410348828008864e-06,3.648448546300642192e-05
3.173912167549133301e-01,6.817439198493957520e-01,2.038914972217753530e-04,6.610111449845135212e-04
9.995228052139282227e-01,1.084106916096061468e-04,1.584390411153435707e-04,2.102658618241548538e-04
5.362547934055328369e-02,1.944449759321287274e-04,3.176760219503194094e-04,9.458624124526977539e-01
9.836028814315795898e-01,1.638040132820606232e-02,7.431519406964071095e-06,9.378512004332151264e-06
9.999016523361206055e-01,1.105455157812684774e-05,1.331538715021451935e-05,7.389720121864229441e-05
9.958208799362182617e-01,3.694257000461220741e-03,2.977738622575998306e-04,1.870996347861364484e-04
9.851104021072387695e-01,2.507678465917706490e-03,4.711127548944205046e-04,1.191081386059522629e-02
1.849600523710250854e-01,1.484618987888097763e-04,3.765368019230663776e-04,8.145149350166320801e-01
9.995917677879333496e-01,7.000640835030935705e-06,3.342610216350294650e-05,3.677015192806720734e-04
8.002191781997680664e-02,9.199686646461486816e-01,4.588893261825433001e-06,4.811642156710149720e-06
9.999715089797973633e-01,3.872520210279617459e-06,1.257356530004472006e-06,2.330596180399879813e-05
5.116510670632123947e-03,6.280416187109949533e-07,9.765493869781494141e-01,1.833348348736763000e-02
6.749513093382120132e-03,1.206595129588095006e-06,2.849784505087882280e-04,9.929642677307128906e-01
1.998426765203475952e-01,2.281895838677883148e-03,6.391385197639465332e-01,1.587369441986083984e-01
2.088417485356330872e-02,4.111350904167920817e-07,3.110576944891363382e-04,9.788043498992919922e-01
9.123048782348632812e-01,1.670596429903525859e-05,7.768812030553817749e-02,9.990248829126358032e-03
9.979693293571472168e-01,1.548695843666791916e-03,3.752625489141792059e-04,1.066572876879945397e-04
3.268387401476502419e-03,3.541675323504023254e-05,9.965742826461791992e-01,1.219325786223635077e-04
4.720487922895699739e-04,2.000963630899299517e-11,2.345611164855654351e-06,9.995256662368774414e-01
8.303826674818992615e-03,1.669588164077140391e-05,9.815121889114379883e-01,1.016726251691579819e-02
1.285764010390266776e-04,7.061497653976234190e-12,2.112553545430273516e-07,9.998712539672851562e-01
2.444260120391845703e-01,3.374734369572252035e-04,6.840772032737731934e-01,7.115937024354934692e-02
8.869280666112899780e-02,9.112230539321899414e-01,1.202944440592546016e-05,7.207362796179950237e-05
1.461238367483019829e-03,2.981628313136752695e-07,9.984153509140014648e-01,1.230578200193122029e-04
9.970965385437011719e-01,5.216000718064606190e-04,1.132222605519928038e-04,2.268566284328699112e-03
1.068346053361892700e-01,8.756159513723105192e-05,8.925123214721679688e-01,5.655097775161266327e-04
1.120881810784339905e-01,7.039413048914866522e-06,1.382332295179367065e-03,8.865224719047546387e-01
7.238635420799255371e-01,3.623952390626072884e-03,2.720714807510375977e-01,4.409460234455764294e-04
9.980688691139221191e-01,1.660450012423098087e-03,2.578402927611023188e-04,1.282024186366470531e-05
4.175599515438079834e-01,5.067670252174139023e-03,5.027576684951782227e-01,7.461471110582351685e-02
5.389797687530517578e-01,4.600157737731933594e-01,9.920309530571103096e-04,1.238815366377821192e-05
9.886811971664428711e-01,1.391950645484030247e-04,7.206285226857289672e-05,1.110756304115056992e-02
9.999667406082153320e-01,1.871965287136845291e-05,1.138971219916129485e-05,3.049703991564456373e-06
9.999625682830810547e-01,2.556113759055733681e-05,8.671165232954081148e-06,3.240452997488318942e-06
9.954109787940979004e-01,8.970101589511614293e-06,4.414361435920000076e-03,1.656105596339330077e-04
7.097845524549484253e-02,9.290214776992797852e-01,3.192513631233850901e-08,4.835243672118849645e-08
8.815684169530868530e-02,9.118233323097229004e-01,1.114785391109762713e-05,8.575574611313641071e-06
9.999341964721679688e-01,5.477373633766546845e-05,8.863728908181656152e-06,2.098520781146362424e-06
9.999899864196777344e-01,2.995931026816833764e-06,1.386498524880153127e-06,5.567775133386021480e-06
9.997902512550354004e-01,2.233447412436362356e-05,1.154548153863288462e-04,7.197078230092301965e-05
9.993420243263244629e-01,2.529312914703041315e-04,9.490062802797183394e-05,3.101483453065156937e-04
9.933162331581115723e-01,2.820229856297373772e-03,1.924843527376651764e-03,1.938741886988282204e-03
9.979300498962402344e-01,8.692913106642663479e-04,1.086408505216240883e-03,1.143404806498438120e-04
9.989894032478332520e-01,3.478279686532914639e-04,9.776921797310933471e-05,5.649193190038204193e-04
9.210796952247619629e-01,3.585471858968958259e-05,9.828076872508972883e-05,7.878610491752624512e-02
9.998688697814941406e-01,4.402404374559409916e-05,3.659090907603967935e-06,8.344461821252480149e-05
2.154070651158690453e-03,1.742656792202978977e-07,9.978367686271667480e-01,9.047444109455682337e-06
7.306575775146484375e-03,9.011485246901429491e-08,5.334822926670312881e-04,9.921597838401794434e-01
1.295812055468559265e-02,6.208243576111271977e-05,9.868779778480529785e-01,1.017330141621641815e-04
9.997177720069885254e-01,1.213730647577904165e-04,4.706927575170993805e-05,1.138551451731473207e-04
9.820159673690795898e-01,1.239486271515488625e-03,1.572885736823081970e-02,1.015652436763048172e-03
9.993775486946105957e-01,5.055574001744389534e-04,2.152024080714909360e-06,1.147367511293850839e-04
6.003381684422492981e-03,3.191336190866422839e-07,4.195871006231755018e-04,9.935767054557800293e-01
6.247385144233703613e-01,5.905393627472221851e-04,3.705408871173858643e-01,4.130035173147916794e-03
1.017188876867294312e-01,1.047896603267872706e-06,1.780854351818561554e-02,8.804715275764465332e-01
4.446290731430053711e-01,6.819221889600157738e-04,5.336548686027526855e-01,2.103417925536632538e-02
2.541092336177825928e-01,7.993030885700136423e-05,1.501286625862121582e-01,5.956822037696838379e-01
9.678033590316772461e-01,1.289199478924274445e-02,1.915804296731948853e-02,1.465699460823088884e-04
1.863795071840286255e-01,8.134071230888366699e-01,2.004156121984124184e-04,1.301770225836662576e-05
5.262280348688364029e-03,5.331799446395280029e-09,9.942653559846803546e-05,9.946382641792297363e-01
2.777339145541191101e-02,9.722262024879455566e-01,3.673357795719311980e-08,3.722705059772124514e-07
1.049650534987449646e-01,8.520744358975207433e-07,1.621666451683267951e-04,8.948718905448913574e-01
8.475983738899230957e-01,1.414701546309515834e-04,4.009613301604986191e-03,1.482505202293395996e-01
6.078951433300971985e-02,8.387423804379068315e-07,1.914496766403317451e-03,9.372951388359069824e-01
2.470339238643646240e-01,7.716676918789744377e-06,1.234760275110602379e-03,7.517235875129699707e-01
8.021319508552551270e-01,1.944330334663391113e-01,1.007313723675906658e-03,2.427756786346435547e-03
8.210848318412899971e-04,6.567246373379020952e-07,9.991668462753295898e-01,1.148971023212652653e-05
9.914495348930358887e-01,6.198199465870857239e-03,2.162896329537034035e-03,1.892926520667970181e-04
9.995247125625610352e-01,4.678373443312011659e-05,9.257938472728710622e-06,4.191607877146452665e-04
7.092219591140747070e-01,1.444486808031797409e-02,2.159974128007888794e-01,6.033578515052795410e-02
8.518605609424412251e-04,9.991481304168701172e-01,8.811186502644119400e-11,1.356650791706215387e-09
3.790225386619567871e-01,9.976683213608339429e-05,6.202940940856933594e-01,5.835801712237298489e-04
1.047252397984266281e-02,9.895273447036743164e-01,1.163629050893177919e-07,4.302190895200119769e-11
9.356877207756042480e-01,4.630183684639632702e-04,4.499849677085876465e-02,1.885074563324451447e-02
9.940474033355712891e-01,1.065493343048729002e-04,7.113528554327785969e-04,5.134742707014083862e-03
9.146081283688545227e-04,1.558452851213587564e-07,9.989068508148193359e-01,1.783366169547662139e-04
1.367031037807464600e-01,4.643567444873042405e-05,8.632246851921081543e-01,2.577706072770524770e-05
8.946482092142105103e-02,9.105026125907897949e-01,5.872593646927271038e-07,3.197777186869643629e-05
9.998525381088256836e-01,4.920654828310944140e-05,5.014080306864343584e-05,4.798067311639897525e-05
9.937016963958740234e-01,2.765105105936527252e-03,1.939946436323225498e-03,1.593259512446820736e-03
9.999477863311767578e-01,1.584599158377386630e-05,2.759423841780517250e-05,8.862809409038163722e-06
8.873041719198226929e-02,9.108724594116210938e-01,3.561780613381415606e-04,4.096877455594949424e-05
9.997225403785705566e-01,9.955210407497361302e-05,1.697772859188262373e-05,1.610139879630878568e-04
9.987917542457580566e-01,6.674151518382132053e-04,4.254619707353413105e-04,1.154361307271756232e-04
9.998407363891601562e-01,6.022545676387380809e-06,7.264424311870243400e-06,1.459161430830135942e-04
1.276094187051057816e-02,9.872390627861022949e-01,5.135931679944860662e-09,2.559618650366246584e-08
1.270382255315780640e-01,2.424643025733530521e-04,8.702707886695861816e-01,2.448580926284193993e-03
9.966005682945251465e-01,8.250580867752432823e-04,1.402696943841874599e-03,1.171630690805613995e-03
9.996168613433837891e-01,4.098166300536831841e-06,5.310412961989641190e-05,3.258769866079092026e-04
7.207391858100891113e-01,1.674109022133052349e-03,2.771515548229217529e-01,4.350972012616693974e-04
5.991652011871337891e-01,1.478705671615898609e-04,7.296570390462875366e-02,3.277211487293243408e-01
2.241319715976715088e-01,7.758269309997558594e-01,3.726137583726085722e-05,3.748465132957790047e-06
9.971621632575988770e-01,4.506082914303988218e-04,5.751842400059103966e-04,1.811923342756927013e-03
7.032520323991775513e-02,2.681136829778552055e-04,9.288783073425292969e-01,5.284264334477484226e-04
2.657975554466247559e-01,7.318319678306579590e-01,1.130059245042502880e-03,1.240411307662725449e-03
9.998614788055419922e-01,6.606660008401377127e-06,2.670916046554339118e-06,1.292689412366598845e-04
9.990679621696472168e-01,6.875981343910098076e-04,2.329453272977843881e-04,1.158527265943121165e-05
9.950535893440246582e-01,3.113586717518046498e-05,2.355872187763452530e-03,2.559490501880645752e-03
9.996891021728515625e-01,4.993730181013233960e-05,1.880846975836902857e-04,7.294355600606650114e-05
8.176318951882421970e-04,8.504300240019802004e-06,9.787303805351257324e-01,2.044346369802951813e-02
9.327897429466247559e-01,6.660303473472595215e-02,5.811090231873095036e-04,2.612543903524056077e-05
1.017391011118888855e-01,3.822080543613992631e-06,8.948299288749694824e-01,3.427194198593497276e-03
7.427815580740571022e-04,5.169452833797549829e-06,9.991812109947204590e-01,7.089715654728934169e-05
2.268560603260993958e-02,9.773142933845520020e-01,6.978706323934602551e-08,1.603769739233484870e-08
4.603535830974578857e-01,2.607058268040418625e-04,5.366659164428710938e-01,2.719765529036521912e-03
2.204219251871109009e-02,1.579347299411892891e-04,1.595791080035269260e-03,9.762041568756103516e-01
3.373086079955101013e-02,5.889572639716789126e-05,2.785252407193183899e-02,9.383576512336730957e-01
7.585769253637408838e-06,8.698938458451266342e-09,9.999899864196777344e-01,2.432765995763475075e-06
1.027089580893516541e-01,2.603549319246667437e-06,2.522644172131549567e-05,8.972632288932800293e-01
